scenario_name,k_level3,k_level4,replications,avg_waiting_time,p95_waiting_time,avg_time_in_system,level3_avg_wait,level4_avg_wait,level3_service_level,level4_service_level,doctor_utilization,nurse_utilization,avg_waiting_time_sd
add_1_day_general_doctor,26.0,110.0,10,66.238,27.296,813.528,11.685,21.6961,0.989,0.9911,0.975,0.679,17.1667
add_1_day_general_doctor,28.0,110.0,10,66.252,26.876,815.567,11.6646,21.7981,0.9899,0.9915,0.9749,0.6789,17.3456
add_1_day_general_doctor,30.0,110.0,10,66.252,26.876,815.567,11.6646,21.7981,0.9899,0.9915,0.9749,0.6789,17.3456
add_1_day_general_doctor,26.0,115.0,10,66.528,25.852,820.091,11.6087,18.8164,0.9905,0.9928,0.9746,0.6784,16.8215
add_1_day_general_doctor,28.0,115.0,10,66.87,25.942,821.805,11.6125,19.5164,0.9915,0.9925,0.9747,0.6785,16.8287
add_1_day_general_doctor,30.0,115.0,10,66.87,25.942,821.805,11.6125,19.5164,0.9915,0.9925,0.9747,0.6785,16.8287
add_1_day_general_doctor,26.0,100.0,10,66.875,32.985,809.258,11.5753,31.4085,0.9913,0.9904,0.975,0.6788,17.7248
add_1_day_general_doctor,26.0,120.0,10,66.968,26.04,817.51,11.6239,19.0009,0.9909,0.9925,0.9743,0.6784,16.3637
add_1_day_general_doctor,24.0,105.0,10,67.134,29.247,814.769,11.9926,26.665,0.9903,0.9898,0.9743,0.6783,17.2229
add_1_day_general_doctor,22.0,120.0,10,67.284,27.085,816.223,13.0258,19.1994,0.9869,0.9904,0.9747,0.6787,16.987
add_1_day_general_doctor,22.0,115.0,10,67.286,27.111,813.366,13.0428,19.2078,0.9873,0.9911,0.9751,0.679,16.7648
add_1_day_general_doctor,22.0,110.0,10,67.321,27.701,814.912,13.074,22.0646,0.9881,0.9904,0.9748,0.6786,16.9803
add_1_day_general_doctor,28.0,105.0,10,67.366,29.206,809.728,11.5823,26.483,0.9906,0.9914,0.9749,0.6788,17.266
add_1_day_general_doctor,30.0,105.0,10,67.366,29.206,809.728,11.5823,26.483,0.9906,0.9914,0.9749,0.6788,17.266
add_1_day_general_doctor,24.0,110.0,10,67.402,27.274,818.91,11.989,21.8505,0.9896,0.9921,0.9744,0.6784,16.6167
add_1_day_general_doctor,28.0,120.0,10,67.424,25.677,815.486,11.6086,18.942,0.9918,0.9932,0.9745,0.6786,16.2992
add_1_day_general_doctor,30.0,120.0,10,67.424,25.677,815.486,11.6086,18.942,0.9918,0.9932,0.9745,0.6786,16.2992
add_1_day_general_doctor,24.0,120.0,10,67.576,26.158,817.585,11.9793,18.715,0.9885,0.9918,0.9748,0.6784,16.3693
add_1_day_general_doctor,28.0,100.0,10,67.633,33.098,807.484,11.5897,31.3937,0.991,0.9907,0.9747,0.6788,17.6686
add_1_day_general_doctor,30.0,100.0,10,67.633,33.098,807.484,11.5897,31.3937,0.991,0.9907,0.9747,0.6788,17.6686
add_1_day_general_doctor,26.0,105.0,10,67.944,29.138,812.511,11.6235,26.6672,0.9904,0.9911,0.9746,0.6787,17.1668
add_1_day_general_doctor,24.0,95.0,10,68.196,36.564,810.465,11.9263,36.2542,0.9903,0.9888,0.9749,0.6788,17.5781
add_1_day_general_doctor,24.0,115.0,10,68.213,25.988,819.259,11.8717,18.9554,0.99,0.9911,0.9746,0.6782,15.9618
add_1_day_general_doctor,24.0,100.0,10,68.214,32.691,813.829,11.9206,31.7405,0.9907,0.9883,0.9747,0.6786,17.5083
add_1_day_general_doctor,20.0,120.0,10,68.788,28.345,809.66,14.8482,18.9174,0.9809,0.9908,0.9747,0.6788,17.3274
add_1_day_general_doctor,20.0,115.0,10,69.06,28.323,814.181,14.8408,19.0689,0.9807,0.9901,0.9748,0.6786,17.044
add_1_day_general_doctor,22.0,105.0,10,69.213,29.878,811.402,13.0562,26.5034,0.9879,0.9894,0.9745,0.6785,16.6189
add_1_day_general_doctor,28.0,95.0,10,69.314,37.355,813.231,11.6032,36.5574,0.9904,0.9887,0.9749,0.6785,17.3006
add_1_day_general_doctor,30.0,95.0,10,69.314,37.355,813.231,11.6032,36.5574,0.9904,0.9887,0.9749,0.6785,17.3006
add_1_day_general_doctor,20.0,105.0,10,69.316,31.243,812.529,14.821,26.9293,0.9811,0.9901,0.9743,0.6785,16.8666
add_1_day_general_doctor,26.0,95.0,10,69.471,36.437,813.74,11.5599,36.3808,0.991,0.9883,0.9747,0.6784,16.4068
add_1_day_general_doctor,22.0,100.0,10,69.518,33.247,818.722,13.0644,31.5081,0.9868,0.9898,0.9747,0.6782,16.7728
add_1_day_general_doctor,22.0,95.0,10,69.553,37.215,816.224,13.0397,36.4378,0.9875,0.9873,0.9747,0.6782,17.219
add_1_day_general_doctor,20.0,110.0,10,69.634,29.021,815.698,14.8375,22.0355,0.982,0.9911,0.9748,0.6785,16.5731
add_1_day_general_doctor,24.0,90.0,10,69.644,41.645,811.38,11.9138,40.9627,0.9895,0.987,0.9748,0.6788,17.8209
add_1_day_general_doctor,24.0,85.0,10,69.732,46.351,812.464,11.9737,46.2912,0.9887,0.9835,0.9743,0.6784,17.9731
add_1_day_general_doctor,18.0,120.0,10,69.831,29.345,811.912,16.7193,19.2646,0.9752,0.9908,0.9748,0.6787,16.707
add_1_day_general_doctor,20.0,100.0,10,69.886,33.613,803.73,14.8113,31.5307,0.9832,0.9887,0.9749,0.6788,16.828
add_1_day_general_doctor,22.0,90.0,10,69.976,41.507,810.762,13.0682,40.9181,0.9865,0.9872,0.9749,0.6785,17.2956
add_1_day_general_doctor,18.0,115.0,10,70.044,29.948,814.267,16.765,19.5074,0.9738,0.9904,0.9746,0.6785,16.7206
add_1_day_general_doctor,18.0,110.0,10,70.056,30.655,809.708,16.7979,22.418,0.9726,0.9894,0.9751,0.6789,17.0297
add_1_day_general_doctor,26.0,85.0,10,70.109,46.248,813.821,11.5856,45.97,0.9913,0.9846,0.9743,0.6781,17.7052
add_1_day_general_doctor,28.0,85.0,10,70.246,46.341,811.824,11.625,45.9192,0.991,0.9845,0.9745,0.6785,17.312
add_1_day_general_doctor,30.0,85.0,10,70.246,46.341,811.824,11.625,45.9192,0.991,0.9845,0.9745,0.6785,17.312
add_1_day_general_doctor,24.0,80.0,10,70.324,50.561,806.457,11.8991,50.6344,0.9887,0.9826,0.9747,0.6785,17.6477
add_1_day_general_doctor,20.0,95.0,10,70.37,37.926,809.126,14.8077,36.8096,0.9826,0.9873,0.9749,0.6788,17.4471
add_1_day_general_doctor,26.0,80.0,10,70.526,50.835,812.002,11.6395,50.7551,0.9899,0.9833,0.9746,0.6783,17.3881
add_1_day_general_doctor,18.0,105.0,10,70.528,32.049,809.056,16.6983,27.0611,0.9739,0.9897,0.9746,0.6784,16.8931
add_1_day_general_doctor,22.0,85.0,10,70.726,46.127,803.66,13.0436,46.0884,0.9859,0.9845,0.9751,0.6787,17.2879
add_1_day_general_doctor,28.0,90.0,10,70.787,41.334,816.616,11.5955,41.0871,0.9909,0.985,0.9744,0.6781,17.2811
add_1_day_general_doctor,30.0,90.0,10,70.787,41.334,816.616,11.5955,41.0871,0.9909,0.985,0.9744,0.6781,17.2811
add_1_day_general_doctor,18.0,100.0,10,70.879,34.575,804.228,16.696,31.8585,0.9736,0.988,0.9745,0.6786,17.302
add_1_day_general_doctor,16.0,110.0,10,70.928,32.046,804.281,18.6463,22.2651,0.9613,0.9908,0.9748,0.6786,17.4959
add_1_day_general_doctor,22.0,80.0,10,70.984,50.85,807.195,13.051,50.8409,0.9876,0.9803,0.9747,0.6784,17.7539
add_1_day_general_doctor,20.0,90.0,10,70.998,42.117,813.13,14.7388,41.3645,0.9809,0.9873,0.9745,0.6784,17.2374
add_1_day_general_doctor,16.0,120.0,10,71.048,31.339,811.046,18.5738,19.249,0.9634,0.9908,0.9746,0.6784,17.1507
add_1_day_general_doctor,26.0,90.0,10,71.289,41.848,812.069,11.5734,41.3176,0.9905,0.9853,0.9749,0.6786,16.2346
add_1_day_general_doctor,28.0,80.0,10,71.298,51.171,805.838,11.5281,50.9844,0.9922,0.9822,0.9747,0.6785,16.7395
add_1_day_general_doctor,30.0,80.0,10,71.298,51.171,805.838,11.5281,50.9844,0.9922,0.9822,0.9747,0.6785,16.7395
add_1_day_general_doctor,28.0,70.0,10,71.54,60.475,800.618,11.5699,60.4603,0.9898,0.9755,0.9752,0.6788,17.8174
add_1_day_general_doctor,30.0,70.0,10,71.54,60.475,800.618,11.5699,60.4603,0.9898,0.9755,0.9752,0.6788,17.8174
add_1_day_general_doctor,22.0,75.0,10,71.654,56.136,799.998,13.0617,55.8125,0.9863,0.9788,0.9744,0.6787,18.0229
add_1_day_general_doctor,16.0,105.0,10,71.692,33.659,812.702,18.6435,27.39,0.9599,0.9873,0.9747,0.6785,17.3819
add_1_day_general_doctor,16.0,115.0,10,71.7,31.212,814.652,18.567,19.4485,0.964,0.9908,0.9743,0.6781,16.492
add_1_day_general_doctor,26.0,70.0,10,71.793,60.545,797.696,11.5428,60.3587,0.9906,0.9783,0.9749,0.6786,17.6402
add_1_day_general_doctor,14.0,120.0,10,71.803,32.79,808.02,20.6033,19.6096,0.9434,0.9891,0.9745,0.6784,17.1876
add_1_day_general_doctor,24.0,70.0,10,71.851,60.895,800.699,11.8905,60.7616,0.9885,0.9709,0.9744,0.6784,17.5019
add_1_day_general_doctor,28.0,75.0,10,71.951,55.713,809.177,11.559,55.8104,0.9906,0.9767,0.9742,0.6781,16.9619
add_1_day_general_doctor,30.0,75.0,10,71.951,55.713,809.177,11.559,55.8104,0.9906,0.9767,0.9742,0.6781,16.9619
add_1_day_general_doctor,16.0,100.0,10,71.981,35.863,812.162,18.6624,32.1206,0.9619,0.988,0.975,0.6786,17.7127
add_1_day_general_doctor,24.0,75.0,10,72.067,55.781,804.03,11.8185,55.6739,0.9901,0.9795,0.9747,0.6785,16.8096
add_1_day_general_doctor,26.0,75.0,10,72.12,55.773,803.65,11.5007,55.5238,0.9918,0.9794,0.9749,0.6786,16.691
add_1_day_general_doctor,14.0,115.0,10,72.205,33.131,807.774,20.6193,19.7607,0.9432,0.9897,0.9746,0.6784,17.4428
add_1_day_general_doctor,14.0,110.0,10,72.283,33.584,805.749,20.6207,22.32,0.9422,0.9894,0.9749,0.6789,17.405
add_1_day_general_doctor,20.0,80.0,10,72.29,50.676,802.527,14.8313,50.6856,0.981,0.9836,0.9749,0.6789,17.7008
add_1_day_general_doctor,28.0,60.0,10,72.422,70.932,797.525,11.5535,70.5566,0.9913,0.9634,0.9747,0.6789,17.6625
add_1_day_general_doctor,30.0,60.0,10,72.422,70.932,797.525,11.5535,70.5566,0.9913,0.9634,0.9747,0.6789,17.6625
add_1_day_general_doctor,22.0,70.0,10,72.468,60.855,803.92,13.043,60.265,0.9864,0.9762,0.9748,0.6784,17.3986
add_1_day_general_doctor,20.0,85.0,10,72.473,46.764,815.483,14.7994,46.4283,0.9818,0.9832,0.9747,0.6782,17.2021
add_1_day_general_doctor,18.0,85.0,10,72.732,46.95,803.018,16.6865,46.3547,0.9735,0.9842,0.9745,0.6784,17.4924
add_1_day_general_doctor,18.0,95.0,10,72.754,38.263,808.799,16.6477,36.726,0.9733,0.988,0.9743,0.6782,16.5934
add_1_day_general_doctor,16.0,95.0,10,72.758,38.861,810.466,18.589,36.7732,0.9612,0.9852,0.9744,0.6783,17.6535
add_1_day_general_doctor,14.0,105.0,10,72.829,34.695,803.364,20.5836,27.1568,0.9451,0.988,0.9748,0.6787,17.4945
add_1_day_general_doctor,22.0,65.0,10,72.862,65.53,801.972,13.0932,65.7459,0.9861,0.969,0.9747,0.6784,18.107
add_1_day_general_doctor,28.0,65.0,10,72.866,65.762,802.391,11.5563,65.5282,0.9893,0.9725,0.9748,0.6786,17.3171
add_1_day_general_doctor,30.0,65.0,10,72.866,65.762,802.391,11.5563,65.5282,0.9893,0.9725,0.9748,0.6786,17.3171
add_1_day_general_doctor,18.0,90.0,10,73.095,42.153,806.593,16.8039,41.4279,0.9711,0.9843,0.9746,0.6787,16.9
add_1_day_general_doctor,14.0,100.0,10,73.471,36.805,804.01,20.5639,32.1703,0.9457,0.987,0.9748,0.6786,17.3863
add_1_day_general_doctor,12.0,110.0,10,73.478,35.125,807.091,22.5059,22.4313,0.9141,0.9893,0.9743,0.6783,17.1646
add_1_day_general_doctor,26.0,60.0,10,73.542,70.557,802.763,11.5615,70.1776,0.9921,0.9665,0.9752,0.6788,17.1071
add_1_day_general_doctor,24.0,65.0,10,73.599,65.983,807.578,11.9005,65.9578,0.9891,0.9689,0.9745,0.6782,16.7136
add_1_day_general_doctor,18.0,80.0,10,73.625,51.465,800.749,16.6941,51.3172,0.9741,0.9812,0.9747,0.6786,17.0466
add_1_day_general_doctor,28.0,55.0,10,73.666,75.963,806.442,11.6547,75.1683,0.9892,0.9563,0.9748,0.6782,17.7066
add_1_day_general_doctor,30.0,55.0,10,73.666,75.963,806.442,11.6547,75.1683,0.9892,0.9563,0.9748,0.6782,17.7066
add_1_day_general_doctor,12.0,115.0,10,73.679,34.714,814.213,22.454,19.6506,0.9174,0.989,0.9748,0.6784,16.8828
add_1_day_general_doctor,22.0,60.0,10,73.743,70.952,803.658,13.0362,70.3967,0.9855,0.9646,0.9749,0.6785,17.6107
add_1_day_general_doctor,20.0,75.0,10,73.782,56.238,803.591,14.7438,55.8197,0.9829,0.9804,0.9744,0.6784,16.7406
add_1_day_general_doctor,12.0,120.0,10,73.813,35.057,811.664,22.5329,19.5606,0.9159,0.9904,0.9746,0.6785,17.3456
add_1_day_general_doctor,26.0,65.0,10,73.836,65.803,804.462,11.5781,65.59,0.9904,0.9731,0.975,0.6785,16.6061
add_1_day_general_doctor,24.0,60.0,10,73.964,70.688,801.959,11.9495,70.4244,0.9892,0.9637,0.9746,0.6782,17.0334
add_1_day_general_doctor,16.0,90.0,10,74.012,42.524,810.357,18.5954,41.7089,0.9642,0.9831,0.9742,0.678,16.8442
add_1_day_general_doctor,18.0,75.0,10,74.117,55.725,797.735,16.748,55.8002,0.9721,0.9794,0.9748,0.6788,17.634
add_1_day_general_doctor,10.0,110.0,10,74.127,36.912,792.59,24.4546,22.156,0.8739,0.9907,0.975,0.6792,17.77
add_1_day_general_doctor,20.0,70.0,10,74.403,60.602,802.137,14.8865,60.3747,0.9788,0.9773,0.9746,0.6784,16.9192
add_1_day_general_doctor,16.0,85.0,10,74.465,47.352,809.075,18.6644,46.626,0.9616,0.9821,0.9743,0.6781,17.5633
add_1_day_general_doctor,26.0,55.0,10,74.473,75.409,803.686,11.6854,75.2056,0.9873,0.9551,0.9746,0.6784,17.3118
add_1_day_general_doctor,10.0,115.0,10,74.475,36.75,802.271,24.5228,20.0363,0.871,0.989,0.9745,0.6784,17.2041
add_1_day_general_doctor,24.0,55.0,10,74.58,75.801,802.469,11.8599,75.3051,0.9895,0.9558,0.9745,0.6785,17.1096
add_1_day_general_doctor,14.0,95.0,10,74.786,39.095,802.003,20.5244,36.6743,0.943,0.9852,0.9747,0.6787,17.2986
add_1_day_general_doctor,10.0,120.0,10,74.892,36.584,802.538,24.4801,19.4125,0.8718,0.99,0.9748,0.6786,17.1343
add_1_day_general_doctor,22.0,50.0,10,74.939,80.59,796.317,13.0499,79.9103,0.9862,0.9497,0.9746,0.6787,17.3486
add_1_day_general_doctor,28.0,45.0,10,74.968,85.893,796.428,11.5243,84.6434,0.9896,0.9387,0.9746,0.6787,17.3452
add_1_day_general_doctor,30.0,45.0,10,74.968,85.893,796.428,11.5243,84.6434,0.9896,0.9387,0.9746,0.6787,17.3452
add_1_day_general_doctor,24.0,50.0,10,75.035,80.673,797.218,11.7955,80.069,0.9911,0.9503,0.9747,0.6789,17.2249
add_1_day_general_doctor,20.0,65.0,10,75.056,66.001,801.375,14.7497,65.7681,0.9815,0.9688,0.9747,0.6785,17.4851
add_1_day_general_doctor,12.0,105.0,10,75.099,36.184,807.597,22.4738,27.2535,0.9173,0.9886,0.9745,0.6784,16.7427
add_1_day_general_doctor,18.0,65.0,10,75.121,65.775,803.168,16.7029,65.8591,0.9726,0.9669,0.9744,0.6782,17.7435
add_1_day_general_doctor,12.0,95.0,10,75.124,41.15,803.327,22.5369,37.2375,0.9167,0.9856,0.9744,0.6783,17.7314
add_1_day_general_doctor,12.0,100.0,10,75.124,38.477,800.037,22.4927,32.3377,0.9156,0.9862,0.9749,0.6787,16.8291
add_1_day_general_doctor,28.0,50.0,10,75.186,80.512,801.931,11.5355,79.847,0.989,0.9482,0.9743,0.6781,17.315
add_1_day_general_doctor,30.0,50.0,10,75.186,80.512,801.931,11.5355,79.847,0.989,0.9482,0.9743,0.6781,17.315
add_1_day_general_doctor,26.0,45.0,10,75.22,86.089,802.266,11.5058,84.9011,0.9896,0.9397,0.9743,0.6781,17.0667
add_1_day_general_doctor,18.0,70.0,10,75.275,61.068,794.448,16.6725,60.6544,0.9735,0.9746,0.9748,0.6788,17.3923
add_1_day_general_doctor,16.0,80.0,10,75.277,52.052,803.331,18.6699,51.2665,0.9604,0.9812,0.9746,0.6784,16.945
add_1_day_general_doctor,26.0,50.0,10,75.41,81.141,803.365,11.4753,79.8593,0.9908,0.9477,0.9745,0.6781,17.0355
add_1_day_general_doctor,26.0,40.0,10,75.425,91.28,796.397,11.512,89.3791,0.9891,0.9297,0.9748,0.6785,17.5383
add_1_day_general_doctor,14.0,85.0,10,75.533,47.909,805.871,20.5099,46.5776,0.9445,0.9808,0.9742,0.6783,17.7631
add_1_day_general_doctor,22.0,55.0,10,75.552,75.964,800.008,13.024,75.4209,0.9861,0.9534,0.9746,0.6783,17.1557
add_1_day_general_doctor,28.0,40.0,10,75.569,90.705,793.129,11.5167,89.018,0.9907,0.9276,0.9745,0.6784,18.3108
add_1_day_general_doctor,30.0,40.0,10,75.569,90.705,793.129,11.5167,89.018,0.9907,0.9276,0.9745,0.6784,18.3108
add_1_day_general_doctor,14.0,90.0,10,75.741,43.878,807.301,20.5907,41.8103,0.9421,0.985,0.9743,0.6781,17.2471
add_1_day_general_doctor,20.0,60.0,10,75.764,70.746,801.842,14.7913,70.7087,0.9796,0.9627,0.9748,0.6785,17.4012
add_1_day_general_doctor,10.0,105.0,10,75.899,38.15,800.398,24.5046,27.1619,0.8699,0.9894,0.9744,0.6784,17.3844
add_1_day_general_doctor,24.0,40.0,10,75.916,90.666,799.714,11.846,89.4616,0.9901,0.9245,0.9745,0.6784,18.1426
add_1_day_general_doctor,6.0,120.0,10,75.994,39.874,798.458,28.2872,19.4645,0.7127,0.9904,0.9749,0.6788,18.2115
add_1_day_general_doctor,22.0,45.0,10,75.997,86.19,794.637,12.9721,84.9933,0.987,0.9358,0.9748,0.6787,17.6809
add_1_day_general_doctor,18.0,60.0,10,76.088,70.782,797.455,16.7349,70.5401,0.9718,0.9642,0.9749,0.6785,17.6538
add_1_day_general_doctor,12.0,90.0,10,76.126,43.971,798.527,22.4483,41.8425,0.9173,0.9828,0.9747,0.6787,17.3795
add_1_day_general_doctor,24.0,45.0,10,76.14,86.115,794.854,11.9297,84.7955,0.9889,0.9346,0.9746,0.6784,17.4175
add_1_day_general_doctor,16.0,70.0,10,76.169,61.287,799.104,18.5849,61.0308,0.9611,0.9716,0.9745,0.6786,17.8209
add_1_day_general_doctor,8.0,110.0,10,76.196,38.803,803.883,26.437,22.2187,0.8102,0.9904,0.9749,0.6787,17.4584
add_1_day_general_doctor,10.0,95.0,10,76.201,40.98,798.68,24.457,36.7491,0.8714,0.9852,0.9748,0.6786,18.3499
add_1_day_general_doctor,16.0,75.0,10,76.226,56.128,805.165,18.6641,55.9645,0.9594,0.9779,0.9748,0.6784,17.1568
add_1_day_general_doctor,24.0,35.0,10,76.302,96.365,793.509,11.8425,94.1043,0.9907,0.914,0.9748,0.6786,17.9755
add_1_day_general_doctor,24.0,30.0,10,76.32,100.81,793.927,11.8434,98.6546,0.9902,0.8887,0.9746,0.6786,18.2041
add_1_day_general_doctor,8.0,105.0,10,76.325,39.525,799.057,26.3744,27.3991,0.8098,0.989,0.9746,0.6786,17.6673
add_1_day_general_doctor,20.0,55.0,10,76.381,75.922,799.869,14.7436,75.4298,0.9808,0.9598,0.9745,0.6783,17.5368
add_1_day_general_doctor,8.0,120.0,10,76.439,38.405,802.241,26.4323,19.6808,0.8036,0.991,0.9745,0.6784,16.6859
add_1_day_general_doctor,12.0,85.0,10,76.501,48.173,795.678,22.5294,46.5309,0.9156,0.9829,0.9749,0.6786,17.9355
add_1_day_general_doctor,20.0,50.0,10,76.51,80.609,795.018,14.8101,79.9259,0.9804,0.9499,0.9746,0.6786,17.9617
add_1_day_general_doctor,28.0,25.0,10,76.567,104.769,794.141,11.51,102.6911,0.9908,0.8783,0.9744,0.6785,17.4279
add_1_day_general_doctor,30.0,25.0,10,76.567,104.769,794.141,11.51,102.6911,0.9908,0.8783,0.9744,0.6785,17.4279
add_1_day_general_doctor,26.0,35.0,10,76.619,95.906,802.526,11.5355,93.822,0.9907,0.9085,0.9745,0.6782,18.1493
add_1_day_general_doctor,8.0,115.0,10,76.631,38.729,804.781,26.4432,19.4939,0.8037,0.9907,0.9744,0.6783,16.9873
add_1_day_general_doctor,18.0,55.0,10,76.646,76.261,792.885,16.6643,75.2715,0.9733,0.9554,0.9745,0.6787,17.8461
add_1_day_general_doctor,6.0,110.0,10,76.741,40.525,796.679,28.2676,22.5541,0.7151,0.9887,0.9746,0.6788,17.5124
add_1_day_general_doctor,28.0,35.0,10,76.775,95.898,796.671,11.5158,93.9302,0.9903,0.9113,0.9744,0.6785,17.1736
add_1_day_general_doctor,30.0,35.0,10,76.775,95.898,796.671,11.5158,93.9302,0.9903,0.9113,0.9744,0.6785,17.1736
add_1_day_general_doctor,14.0,80.0,10,76.807,51.618,800.669,20.4949,51.1648,0.9457,0.9793,0.9747,0.6785,17.5982
add_1_day_general_doctor,10.0,100.0,10,76.847,39.299,798.508,24.4345,32.2308,0.8728,0.9853,0.9747,0.6787,17.1635
add_1_day_general_doctor,22.0,40.0,10,76.98,91.053,794.25,12.9224,89.4604,0.989,0.9293,0.9748,0.6783,18.1272
add_1_day_general_doctor,22.0,30.0,10,77.067,100.965,800.597,12.9724,98.8279,0.9879,0.8948,0.9742,0.6779,17.3751
add_1_day_general_doctor,16.0,65.0,10,77.093,65.643,797.23,18.5612,65.7499,0.9612,0.9656,0.9748,0.6785,17.3393
add_1_day_general_doctor,6.0,115.0,10,77.163,39.812,804.62,28.2936,19.7137,0.7095,0.9891,0.9748,0.6786,17.632
add_1_day_general_doctor,16.0,60.0,10,77.183,71.008,794.78,18.6271,70.405,0.9587,0.9624,0.9747,0.6784,17.7671
add_1_day_general_doctor,14.0,75.0,10,77.198,56.254,800.05,20.5372,55.7721,0.9427,0.9775,0.9747,0.6784,17.114
add_1_day_general_doctor,24.0,25.0,10,77.254,105.154,799.447,11.85,103.3477,0.991,0.8711,0.9742,0.6781,18.0773
add_1_day_general_doctor,26.0,30.0,10,77.255,100.599,798.79,11.5359,98.5067,0.9905,0.8929,0.9745,0.678,17.5463
add_1_day_general_doctor,12.0,80.0,10,77.282,51.694,798.363,22.5238,51.3144,0.9155,0.9785,0.9744,0.6784,17.7235
add_1_day_general_doctor,20.0,45.0,10,77.353,86.13,795.002,14.716,85.0832,0.9798,0.9373,0.9748,0.6786,17.5837
add_1_day_general_doctor,6.0,105.0,10,77.354,41.468,793.027,28.3862,27.2274,0.7062,0.9876,0.9746,0.6789,18.3537
add_1_day_general_doctor,26.0,25.0,10,77.409,104.96,795.09,11.5317,102.881,0.9902,0.8745,0.9741,0.6783,17.6059
add_1_day_general_doctor,10.0,85.0,10,77.555,48.654,798.619,24.4435,46.8591,0.8726,0.9794,0.975,0.6788,18.1669
add_1_day_general_doctor,22.0,35.0,10,77.609,95.986,793.65,12.9789,94.2489,0.987,0.9136,0.9745,0.6784,17.0376
add_1_day_general_doctor,28.0,30.0,10,77.623,100.846,794.494,11.5966,98.4046,0.9887,0.8943,0.9745,0.6782,17.5742
add_1_day_general_doctor,30.0,30.0,10,77.623,100.846,794.494,11.5966,98.4046,0.9887,0.8943,0.9745,0.6782,17.5742
add_1_day_general_doctor,12.0,75.0,10,77.678,56.713,801.44,22.5011,56.4741,0.9118,0.9746,0.9745,0.6784,17.9679
add_1_day_general_doctor,4.0,120.0,10,77.702,42.041,794.598,30.2725,19.5149,0.56,0.99,0.9751,0.6793,17.9014
add_1_day_general_doctor,26.0,15.0,10,77.746,115.306,792.826,11.5758,112.5651,0.9876,0.7817,0.9745,0.6782,17.806
add_1_day_general_doctor,4.0,115.0,10,77.818,41.954,802.559,30.249,19.7806,0.5636,0.9894,0.9751,0.6787,17.3633
add_1_day_general_doctor,20.0,40.0,10,77.856,91.049,790.824,14.7694,89.6226,0.9802,0.9228,0.9744,0.6785,17.4619
add_1_day_general_doctor,8.0,100.0,10,77.868,40.905,798.677,26.3174,32.3887,0.8126,0.9856,0.9747,0.6785,17.084
add_1_day_general_doctor,18.0,50.0,10,77.893,81.015,796.276,16.6888,80.0457,0.9718,0.9485,0.9744,0.6784,17.478
add_1_day_general_doctor,24.0,20.0,10,77.995,110.89,791.596,11.7937,108.0832,0.9914,0.8252,0.9744,0.6783,17.7262
add_1_day_general_doctor,14.0,70.0,10,78.161,60.84,795.898,20.5268,61.0585,0.9434,0.9739,0.9747,0.6783,16.8825
add_1_day_general_doctor,22.0,15.0,10,78.225,115.444,789.937,12.9175,112.6087,0.9883,0.7785,0.9749,0.6784,18.3349
add_1_day_general_doctor,8.0,95.0,10,78.247,42.851,796.813,26.354,37.2727,0.808,0.9852,0.9744,0.6784,17.6856
add_1_day_general_doctor,28.0,20.0,10,78.285,110.869,797.487,11.4692,107.7881,0.9914,0.8347,0.9746,0.6782,17.5852
add_1_day_general_doctor,30.0,20.0,10,78.285,110.869,797.487,11.4692,107.7881,0.9914,0.8347,0.9746,0.6782,17.5852
add_1_day_general_doctor,14.0,65.0,10,78.295,65.937,793.879,20.4757,65.9278,0.9431,0.9671,0.9746,0.6784,17.6457
add_1_day_general_doctor,22.0,25.0,10,78.34,105.597,798.403,12.9406,103.2142,0.9881,0.8661,0.9747,0.6782,17.9863
add_1_day_general_doctor,10.0,80.0,10,78.372,52.131,794.492,24.4113,51.3043,0.8752,0.9788,0.9748,0.6789,17.8539
add_1_day_general_doctor,26.0,20.0,10,78.383,111.044,799.205,11.5597,107.9724,0.991,0.8244,0.975,0.6785,17.5574
add_1_day_general_doctor,16.0,45.0,10,78.396,85.909,795.049,18.6279,85.0528,0.9589,0.9351,0.9746,0.6786,18.7314
add_1_day_general_doctor,24.0,15.0,10,78.48,115.956,799.537,11.7763,112.8499,0.9898,0.7745,0.9748,0.6782,17.6173
add_1_day_general_doctor,6.0,100.0,10,78.509,42.587,787.873,28.2953,32.3382,0.7124,0.9842,0.9749,0.6789,17.3731
add_1_day_general_doctor,10.0,75.0,10,78.537,56.982,796.162,24.3868,56.251,0.8734,0.976,0.9745,0.6785,18.6048
add_1_day_general_doctor,10.0,90.0,10,78.537,44.18,798.626,24.4523,41.6757,0.8701,0.9828,0.9745,0.6783,16.7263
add_1_day_general_doctor,26.0,10.0,10,78.543,120.562,785.368,11.5367,117.2563,0.9894,0.6932,0.9746,0.6786,17.9169
add_1_day_general_doctor,2.0,120.0,10,78.659,43.88,797.295,32.2069,19.5401,0.3606,0.9894,0.9748,0.6785,17.7911
add_1_day_general_doctor,20.0,35.0,10,78.691,96.69,802.26,14.7282,94.6237,0.9806,0.9077,0.9741,0.6781,17.6907
add_1_day_general_doctor,4.0,110.0,10,78.716,42.154,799.242,30.2552,22.7597,0.5669,0.9883,0.9747,0.6784,17.7167
add_1_day_general_doctor,18.0,40.0,10,78.797,91.19,795.936,16.5981,90.073,0.9743,0.9211,0.9744,0.6784,17.8482
