scenario_name,k_level3,k_level4,replications,avg_waiting_time,p95_waiting_time,avg_time_in_system,level3_avg_wait,level4_avg_wait,level3_service_level,level4_service_level,doctor_utilization,nurse_utilization,avg_waiting_time_sd
add_1_night_doctor,12.0,110.0,3,79.3533,42.01,1115.32,24.1479,30.4211,0.8378,0.986,0.9724,0.6598,11.3026
add_1_night_doctor,20.0,70.0,3,79.76,69.8333,1108.9867,16.3464,66.6199,0.9638,0.9497,0.9725,0.6599,10.2042
add_1_night_doctor,22.0,60.0,3,79.7767,80.71,1109.0267,14.4665,76.8771,0.9761,0.9194,0.9724,0.6602,10.3294
add_1_night_doctor,18.0,70.0,3,79.93,68.2633,1108.8967,18.0491,66.5621,0.9505,0.9439,0.9724,0.6599,11.6077
add_1_night_doctor,22.0,40.0,3,80.3833,97.2567,1115.2767,14.4154,94.8531,0.9775,0.8588,0.9725,0.6597,13.3098
add_1_night_doctor,14.0,90.0,3,80.3967,51.0,1123.2033,22.1926,48.618,0.8836,0.9719,0.9716,0.6594,11.6319
add_1_night_doctor,12.0,100.0,3,80.5467,46.6233,1118.8533,24.1943,39.5007,0.8409,0.9836,0.9723,0.6594,11.2393
add_1_night_doctor,10.0,120.0,3,80.76,42.6967,1105.3633,25.9721,25.9154,0.7852,0.9894,0.9725,0.6602,9.8134
add_1_night_doctor,14.0,100.0,3,80.95,45.4067,1120.0533,22.1354,39.3869,0.8871,0.9813,0.9726,0.6597,8.3625
add_1_night_doctor,22.0,50.0,3,80.9867,88.4333,1116.26,14.6139,85.0728,0.9724,0.8973,0.9723,0.6593,10.3988
add_1_night_doctor,20.0,60.0,3,81.1233,79.4733,1116.85,16.2904,76.9214,0.965,0.9101,0.9721,0.6594,10.0838
add_1_night_doctor,10.0,110.0,3,81.2133,42.24,1110.8867,26.0008,29.0934,0.7837,0.9859,0.9729,0.6605,9.7308
add_1_night_doctor,28.0,30.0,3,81.2333,105.9333,1104.5633,12.8156,103.4198,0.9843,0.8027,0.9723,0.6601,11.5654
add_1_night_doctor,30.0,30.0,3,81.2333,105.9333,1104.5633,12.8156,103.4198,0.9843,0.8027,0.9723,0.6601,11.5654
add_1_night_doctor,16.0,70.0,3,81.2567,68.7033,1108.95,20.1077,66.3686,0.9314,0.9439,0.9726,0.66,11.5935
add_1_night_doctor,24.0,40.0,3,81.2733,96.4133,1116.42,13.2349,94.0143,0.9834,0.8647,0.973,0.6598,10.2688
add_1_night_doctor,8.0,120.0,3,81.28,43.5133,1119.6167,27.6869,27.1228,0.7244,0.9883,0.9722,0.6594,11.3529
add_1_night_doctor,20.0,50.0,3,81.3467,90.2733,1114.9967,16.2573,86.0877,0.9637,0.8902,0.9721,0.6598,11.7324
add_1_night_doctor,24.0,30.0,3,81.5167,105.2033,1105.2,13.1207,103.9419,0.9855,0.811,0.9726,0.6598,11.4307
add_1_night_doctor,14.0,80.0,3,81.6,60.5567,1116.02,22.1105,58.1559,0.8931,0.9603,0.9723,0.6595,11.6283
add_1_night_doctor,8.0,110.0,3,81.6433,44.5233,1108.86,27.8711,29.9303,0.7041,0.9859,0.9724,0.6601,11.3578
add_1_night_doctor,28.0,50.0,3,81.74,87.61,1114.8867,12.952,85.2718,0.9797,0.8995,0.9727,0.6597,7.0259
add_1_night_doctor,30.0,50.0,3,81.74,87.61,1114.8867,12.952,85.2718,0.9797,0.8995,0.9727,0.6597,7.0259
add_1_night_doctor,26.0,50.0,3,81.7433,87.5333,1125.8467,12.8794,85.3019,0.9827,0.8914,0.9721,0.659,7.1788
add_1_night_doctor,18.0,80.0,3,81.8267,59.44,1126.8467,18.3199,57.8375,0.9407,0.9568,0.9721,0.6592,7.0081
add_1_night_doctor,26.0,40.0,3,81.9267,96.7633,1108.3,12.8385,94.3619,0.9824,0.8599,0.9726,0.66,8.7183
add_1_night_doctor,16.0,90.0,3,81.96,53.46,1129.46,20.2139,49.3116,0.9182,0.9673,0.9719,0.659,6.9928
add_1_night_doctor,28.0,40.0,3,81.9667,96.8167,1111.0633,12.8879,94.2596,0.9834,0.8599,0.9724,0.6597,8.7372
add_1_night_doctor,30.0,40.0,3,81.9667,96.8167,1111.0633,12.8879,94.2596,0.9834,0.8599,0.9724,0.6597,8.7372
add_1_night_doctor,16.0,80.0,3,81.9867,59.0467,1120.6167,20.1698,56.9144,0.9238,0.9638,0.972,0.6589,8.4364
add_1_night_doctor,26.0,30.0,3,82.19,105.3533,1105.2167,12.8747,103.4166,0.9811,0.8074,0.9726,0.6599,9.9517
add_1_night_doctor,12.0,90.0,3,82.4233,51.5067,1116.6367,24.0059,48.3838,0.8491,0.9708,0.9725,0.6598,9.9291
add_1_night_doctor,18.0,50.0,3,82.49,89.3,1100.96,18.2138,85.8847,0.9489,0.8973,0.9725,0.6599,11.8332
add_1_night_doctor,28.0,20.0,3,82.5333,116.91,1114.44,12.6736,113.9167,0.9866,0.7245,0.9722,0.6596,11.6164
add_1_night_doctor,30.0,20.0,3,82.5333,116.91,1114.44,12.6736,113.9167,0.9866,0.7245,0.9722,0.6596,11.6164
add_1_night_doctor,24.0,20.0,3,82.8333,116.84,1108.65,13.1251,113.9849,0.9874,0.7305,0.9726,0.6599,11.8001
add_1_night_doctor,6.0,110.0,3,82.98,45.4467,1117.3667,29.6752,30.0928,0.61,0.9813,0.9722,0.6594,11.4425
add_1_night_doctor,18.0,60.0,3,83.2233,78.51,1120.07,18.1954,76.1678,0.9441,0.9217,0.9729,0.659,8.5781
add_1_night_doctor,20.0,40.0,3,83.3233,98.4433,1111.59,16.2175,94.707,0.9657,0.8529,0.9725,0.6596,10.2307
add_1_night_doctor,16.0,60.0,3,83.3467,78.5867,1114.4367,20.0291,76.0716,0.9268,0.917,0.9723,0.6597,10.1397
add_1_night_doctor,26.0,20.0,3,83.48,116.66,1122.4267,12.8053,113.1387,0.9827,0.7293,0.9716,0.6588,10.0844
add_1_night_doctor,12.0,80.0,3,83.5267,60.53,1102.4433,23.9602,57.4863,0.8468,0.9649,0.9723,0.6601,10.1941
add_1_night_doctor,22.0,20.0,3,83.6,116.0567,1109.4833,14.4276,113.1252,0.9772,0.7306,0.9723,0.6592,11.7543
add_1_night_doctor,8.0,100.0,3,83.7867,48.0233,1109.9233,27.8016,39.7862,0.7156,0.9766,0.972,0.6596,9.939
add_1_night_doctor,26.0,10.0,3,83.7867,124.9333,1111.8767,12.914,122.4067,0.9834,0.6045,0.9721,0.6595,11.6891
add_1_night_doctor,14.0,60.0,3,83.8,77.7633,1097.1933,22.148,75.6569,0.8902,0.9229,0.9726,0.6601,11.7216
add_1_night_doctor,28.0,10.0,3,83.81,124.76,1113.53,12.8765,122.4312,0.9841,0.607,0.9725,0.6596,11.7125
add_1_night_doctor,30.0,10.0,3,83.81,124.76,1113.53,12.8765,122.4312,0.9841,0.607,0.9725,0.6596,11.7125
add_1_night_doctor,8.0,90.0,3,83.9067,53.38,1112.0567,27.5024,49.0736,0.7323,0.9754,0.9719,0.6595,11.7189
add_1_night_doctor,10.0,80.0,3,84.0833,60.55,1118.2333,25.9411,57.7299,0.7916,0.959,0.9721,0.6594,11.6093
add_1_night_doctor,24.0,0.0,3,84.22,134.1233,1108.29,13.1422,131.3794,0.982,0.0315,0.9725,0.6597,13.2675
add_1_night_doctor,22.0,30.0,3,84.23,105.5667,1110.15,14.4349,103.9082,0.9788,0.8004,0.9723,0.6595,8.5008
add_1_night_doctor,6.0,120.0,3,84.3267,45.88,1120.03,29.6997,26.5216,0.6155,0.9895,0.9723,0.6592,8.2019
add_1_night_doctor,14.0,70.0,3,84.4267,67.81,1119.4867,22.0475,66.2726,0.895,0.9439,0.9722,0.6592,8.5596
add_1_night_doctor,10.0,60.0,3,84.5767,79.0867,1103.3,25.8575,76.8237,0.7907,0.91,0.9724,0.6599,14.845
add_1_night_doctor,16.0,50.0,3,84.6067,88.2933,1111.82,20.0342,85.3826,0.9265,0.8891,0.9723,0.6596,10.459
add_1_night_doctor,10.0,90.0,3,84.7333,53.7767,1115.63,25.9907,48.8823,0.785,0.9649,0.9721,0.6594,8.4845
add_1_night_doctor,24.0,10.0,3,84.99,126.67,1107.4767,13.296,122.6111,0.9825,0.5939,0.9721,0.6594,10.0806
add_1_night_doctor,28.0,0.0,3,85.0133,134.6767,1112.2467,12.8743,131.9212,0.9853,0.0327,0.9721,0.6592,11.7375
add_1_night_doctor,30.0,0.0,3,85.0133,134.6767,1112.2467,12.8743,131.9212,0.9853,0.0327,0.9721,0.6592,11.7375
add_1_night_doctor,6.0,100.0,3,85.0367,49.33,1105.0267,29.7242,39.5379,0.6114,0.9731,0.9721,0.6594,10.0589
add_1_night_doctor,22.0,0.0,3,85.09,134.6867,1105.6167,14.5018,131.3907,0.9742,0.0315,0.9723,0.6595,13.3716
add_1_night_doctor,4.0,110.0,3,85.1,47.46,1121.4133,31.5982,29.5618,0.4759,0.9859,0.9721,0.6591,9.7923
add_1_night_doctor,26.0,0.0,3,85.1133,133.8467,1117.2167,12.9851,131.4243,0.9846,0.0327,0.9721,0.6589,11.8247
add_1_night_doctor,12.0,60.0,3,85.1267,79.0167,1115.8633,23.8289,76.8109,0.859,0.9135,0.9721,0.6593,11.7679
add_1_night_doctor,20.0,10.0,3,85.2467,127.29,1111.5133,16.3518,122.9605,0.9629,0.5872,0.9724,0.6597,13.1959
add_1_night_doctor,10.0,70.0,3,85.25,70.2033,1105.2733,25.9089,67.8588,0.7854,0.931,0.9726,0.6601,11.6481
add_1_night_doctor,18.0,40.0,3,85.28,96.39,1091.93,18.0209,94.7488,0.9563,0.8529,0.9724,0.6601,8.7213
add_1_night_doctor,20.0,30.0,3,85.42,106.7033,1099.9333,16.3316,104.0246,0.9628,0.8017,0.9721,0.6597,8.7008
add_1_night_doctor,4.0,120.0,3,85.5733,46.2533,1118.8333,31.7308,26.363,0.4651,0.9859,0.9725,0.6594,8.5565
add_1_night_doctor,22.0,10.0,3,85.6567,126.3267,1108.5233,14.2963,122.6767,0.9804,0.5916,0.972,0.659,10.2179
add_1_night_doctor,12.0,70.0,3,85.7167,69.31,1105.2167,23.863,67.6688,0.8574,0.9346,0.972,0.6593,8.7681
add_1_night_doctor,18.0,30.0,3,85.72,106.54,1101.17,18.1108,104.2387,0.9565,0.7922,0.9721,0.6595,10.2312
add_1_night_doctor,16.0,40.0,3,85.7567,97.3433,1104.6633,19.9689,94.9449,0.9301,0.8494,0.9721,0.6597,10.1643
add_1_night_doctor,10.0,100.0,3,85.9133,45.79,1104.1167,25.7907,38.7144,0.7948,0.9848,0.9723,0.6594,3.9365
add_1_night_doctor,18.0,20.0,3,86.17,116.8733,1112.2467,18.1646,113.6026,0.9485,0.7316,0.9722,0.659,11.5895
add_1_night_doctor,2.0,110.0,3,86.3467,48.36,1114.3133,33.4472,30.3475,0.2929,0.9801,0.9724,0.6593,9.951
add_1_night_doctor,6.0,80.0,3,86.5167,61.63,1107.89,29.7397,57.7189,0.6123,0.9614,0.972,0.6594,11.4567
add_1_night_doctor,20.0,20.0,3,86.6033,115.53,1115.3833,16.1659,113.2157,0.9687,0.7386,0.9724,0.6591,8.6505
add_1_night_doctor,4.0,100.0,3,86.61,50.68,1117.9767,31.7532,40.3851,0.4728,0.9731,0.9722,0.6589,10.1069
add_1_night_doctor,2.0,120.0,3,86.8167,48.8733,1106.9833,33.7801,25.9293,0.2766,0.9883,0.9723,0.6596,8.6294
add_1_night_doctor,14.0,50.0,3,86.8333,88.7967,1107.1767,21.9158,86.2335,0.9016,0.8856,0.9723,0.6594,8.819
add_1_night_doctor,6.0,90.0,3,87.0633,53.4167,1109.4467,29.6316,48.9404,0.6201,0.9684,0.9724,0.6596,8.6516
add_1_night_doctor,0.0,120.0,3,87.2767,50.78,1105.9167,35.782,26.26,0.0257,0.9871,0.9724,0.6597,10.1532
add_1_night_doctor,8.0,70.0,3,87.38,70.6367,1104.6167,27.7987,67.2826,0.7143,0.9379,0.9723,0.6595,10.1789
add_1_night_doctor,4.0,90.0,3,87.5933,54.5033,1105.4767,31.7135,49.5734,0.4632,0.9637,0.972,0.6594,10.0901
add_1_night_doctor,2.0,100.0,3,87.6133,51.5133,1103.6867,33.687,39.725,0.2929,0.9696,0.9722,0.6597,10.0235
add_1_night_doctor,12.0,30.0,3,87.81,108.0167,1103.1767,23.8517,104.9805,0.8497,0.7968,0.9724,0.6594,13.0774
add_1_night_doctor,2.0,90.0,3,87.84,55.91,1103.3933,33.6455,48.6268,0.2834,0.9661,0.9725,0.66,11.9554
add_1_night_doctor,14.0,40.0,3,87.9033,97.2667,1107.6167,21.7325,95.1514,0.905,0.8446,0.9723,0.659,8.7325
add_1_night_doctor,16.0,30.0,3,87.9033,106.14,1095.3167,20.0276,104.5885,0.9308,0.8039,0.9722,0.6595,8.5871
add_1_night_doctor,0.0,100.0,3,87.9433,52.5967,1099.96,35.6145,39.7216,0.0268,0.9719,0.9722,0.6599,11.5016
add_1_night_doctor,4.0,80.0,3,88.01,63.15,1116.7233,31.6995,59.2341,0.4753,0.945,0.9721,0.6592,11.4989
add_1_night_doctor,18.0,10.0,3,88.13,126.8467,1095.7867,18.1639,122.869,0.9463,0.5706,0.9718,0.6594,10.3837
add_1_night_doctor,16.0,20.0,3,88.1633,116.2033,1104.2533,19.8999,114.0474,0.9351,0.7224,0.9726,0.6595,10.2852
add_1_night_doctor,20.0,0.0,3,88.21,135.43,1105.69,16.3741,131.8738,0.9637,0.0327,0.9725,0.6593,10.401
add_1_night_doctor,14.0,30.0,3,88.2833,106.5133,1092.5667,22.0232,104.559,0.8941,0.8061,0.9725,0.6598,10.0492
add_1_night_doctor,18.0,0.0,3,88.3167,134.7033,1105.38,18.0163,131.0893,0.9539,0.0327,0.9724,0.6591,11.7492
add_1_night_doctor,10.0,50.0,3,88.3733,87.57,1106.0633,25.792,85.516,0.8002,0.8878,0.9724,0.6597,10.3978
add_1_night_doctor,12.0,40.0,3,88.4033,98.0067,1104.4133,23.9606,95.1407,0.8437,0.8493,0.972,0.6592,10.2394
add_1_night_doctor,8.0,60.0,3,88.4533,78.8467,1093.75,27.7283,76.8375,0.7184,0.9193,0.972,0.6596,10.3449
add_1_night_doctor,10.0,40.0,3,88.63,99.23,1100.8233,25.5222,96.0595,0.8156,0.84,0.9723,0.6595,11.8473
add_1_night_doctor,6.0,70.0,3,88.7033,70.16,1117.1067,29.72,67.3462,0.6099,0.9344,0.9718,0.6586,10.1831
add_1_night_doctor,8.0,50.0,3,88.8367,87.5967,1102.2167,27.739,86.4698,0.7137,0.8819,0.9723,0.6596,11.9051
add_1_night_doctor,16.0,10.0,3,89.36,127.1633,1094.3967,19.9776,123.3079,0.9291,0.581,0.9716,0.6591,10.0893
add_1_night_doctor,0.0,110.0,3,89.3667,51.34,1095.74,35.6456,29.8501,0.0264,0.9859,0.9719,0.6594,6.9073
add_1_night_doctor,8.0,80.0,3,89.5267,59.2133,1099.8733,27.5813,57.613,0.7275,0.9579,0.9723,0.6594,4.0176
add_1_night_doctor,16.0,0.0,3,89.6767,135.84,1090.7033,19.9991,132.3531,0.9265,0.0315,0.9723,0.6596,11.5948
add_1_night_doctor,12.0,50.0,3,89.85,89.28,1115.0433,23.7566,85.985,0.8675,0.8913,0.9724,0.6589,6.0121
add_1_night_doctor,10.0,30.0,3,89.9267,107.33,1093.21,25.6697,105.0726,0.7983,0.7921,0.9722,0.6594,11.7405
add_1_night_doctor,14.0,0.0,3,89.97,136.4567,1089.73,21.842,132.844,0.901,0.0315,0.9724,0.6599,13.3197
add_1_night_doctor,2.0,80.0,3,89.9733,62.6,1101.1433,33.6784,58.1311,0.2901,0.9543,0.9719,0.6596,10.2723
add_1_night_doctor,4.0,60.0,3,90.0533,78.9167,1096.0867,31.5093,76.9976,0.4832,0.9146,0.9726,0.6601,11.9077
add_1_night_doctor,4.0,70.0,3,90.0633,68.99,1109.75,31.8829,67.1307,0.4692,0.9403,0.9717,0.659,10.0971
add_1_night_doctor,0.0,90.0,3,90.11,56.4067,1101.1333,35.6248,49.436,0.0273,0.9614,0.9724,0.6598,10.095
add_1_night_doctor,14.0,20.0,3,90.2,117.0833,1095.3033,21.712,113.7967,0.9085,0.7259,0.9719,0.6593,8.717
add_1_night_doctor,6.0,60.0,3,90.5833,78.04,1097.31,29.5366,76.6062,0.6247,0.9135,0.9723,0.6592,8.8681
add_1_night_doctor,12.0,20.0,3,90.67,117.0367,1095.13,23.7401,114.2719,0.8636,0.7222,0.9723,0.6595,10.1245
add_1_night_doctor,14.0,10.0,3,90.7267,128.4367,1101.1133,21.9376,123.1623,0.8941,0.5999,0.9727,0.6595,10.1563
add_1_night_doctor,8.0,40.0,3,90.8933,98.8133,1103.65,27.6646,95.4118,0.7275,0.8434,0.972,0.659,10.3722
add_1_night_doctor,2.0,60.0,3,91.34,79.17,1093.5,33.5915,76.3684,0.2993,0.9227,0.9725,0.6601,11.9102
add_1_night_doctor,0.0,80.0,3,91.4333,63.31,1104.45,35.6444,59.0073,0.0277,0.9462,0.9719,0.659,10.0396
add_1_night_doctor,12.0,10.0,3,91.7467,126.2467,1095.7667,23.6856,122.8398,0.8664,0.5824,0.9728,0.6596,10.2514
add_1_night_doctor,0.0,60.0,3,91.9,80.6533,1091.0267,35.6423,77.2745,0.0284,0.9169,0.9727,0.66,13.4288
add_1_night_doctor,10.0,20.0,3,92.07,118.04,1092.9867,25.6918,114.7957,0.8033,0.7235,0.972,0.6592,10.2799
add_1_night_doctor,6.0,40.0,3,92.1367,98.3,1104.27,29.4489,95.8098,0.6212,0.8376,0.9723,0.6589,10.435
add_1_night_doctor,0.0,70.0,3,92.39,71.7767,1097.8733,35.446,67.7102,0.0284,0.9426,0.9719,0.659,10.3381
add_1_night_doctor,6.0,50.0,3,92.6533,87.3467,1098.3967,29.6146,85.7371,0.6133,0.89,0.9723,0.6594,7.1641
add_1_night_doctor,4.0,30.0,3,92.67,107.9233,1082.1633,31.4827,105.1074,0.483,0.7945,0.9726,0.6603,13.4677
add_1_night_doctor,2.0,70.0,3,92.8267,70.2967,1101.24,33.5628,67.0886,0.2945,0.9473,0.9727,0.6596,7.0516
add_1_night_doctor,8.0,30.0,3,92.9433,107.5033,1098.7833,27.626,105.1202,0.7195,0.7851,0.9722,0.6594,8.9061
add_1_night_doctor,12.0,0.0,3,93.1233,136.8033,1099.2267,23.8915,132.2772,0.8497,0.0304,0.9717,0.6589,10.101
add_1_night_doctor,4.0,40.0,3,93.32,99.1567,1091.7233,31.416,95.8452,0.4892,0.8399,0.9727,0.6597,10.3752
add_1_night_doctor,6.0,30.0,3,93.33,109.3367,1092.4733,29.5159,105.3855,0.6227,0.7781,0.9724,0.6595,10.3761
add_1_night_doctor,2.0,50.0,3,93.48,88.4033,1094.0867,33.4958,86.2245,0.2905,0.8843,0.9725,0.6598,10.2551
add_1_night_doctor,8.0,0.0,3,93.8133,136.51,1088.5433,27.6211,133.1428,0.7201,0.0304,0.9729,0.6598,13.2011
add_1_night_doctor,4.0,20.0,3,93.8967,118.0867,1084.95,31.4534,114.6182,0.4792,0.7164,0.9727,0.66,13.3272
add_1_night_doctor,0.0,50.0,3,93.9067,87.7967,1098.3767,35.5336,86.0201,0.0305,0.8867,0.9721,0.6594,11.7139
add_1_night_doctor,4.0,50.0,3,93.94,89.1533,1095.9767,31.4489,86.4476,0.4896,0.8878,0.9721,0.6592,7.1744
add_1_night_doctor,10.0,10.0,3,93.98,126.8167,1097.83,25.7079,122.9407,0.7974,0.5893,0.9723,0.6594,8.5826
add_1_night_doctor,6.0,20.0,3,94.2733,117.1133,1074.5367,29.4411,114.2426,0.6283,0.7234,0.9725,0.6602,10.3783
add_1_night_doctor,0.0,40.0,3,94.2933,99.4833,1091.6767,35.5476,96.5651,0.0307,0.8446,0.9725,0.6596,13.5773
add_1_night_doctor,10.0,0.0,3,94.3567,136.48,1098.8933,25.6039,132.8528,0.8014,0.0304,0.9722,0.6591,10.307
add_1_night_doctor,6.0,0.0,3,95.0667,136.18,1087.64,29.4857,133.2313,0.628,0.0327,0.9722,0.6595,13.1087
add_1_night_doctor,8.0,20.0,3,95.12,118.0267,1097.66,27.6878,114.5474,0.7147,0.7257,0.9725,0.6594,7.0851
add_1_night_doctor,8.0,10.0,3,95.2267,127.66,1088.7533,27.5943,123.4752,0.7233,0.5683,0.9724,0.6595,8.7614
add_1_night_doctor,6.0,10.0,3,95.5367,126.8867,1072.2767,29.5501,123.3673,0.6187,0.5801,0.9727,0.66,10.1915
add_1_night_doctor,2.0,40.0,3,95.6767,99.0933,1088.1467,33.6433,96.2363,0.2839,0.84,0.9727,0.6596,8.7873
add_1_night_doctor,2.0,30.0,3,96.0,109.3067,1087.36,33.4564,106.3012,0.2846,0.7805,0.9723,0.6595,10.375
add_1_night_doctor,2.0,20.0,3,96.0267,117.31,1077.23,33.3548,114.5207,0.2836,0.7212,0.9727,0.6599,12.0176
add_1_night_doctor,0.0,30.0,3,96.38,108.8033,1094.78,35.4318,106.0337,0.0305,0.784,0.9724,0.6593,11.882
add_1_night_doctor,4.0,0.0,3,97.1533,136.7367,1092.4767,31.3461,132.5845,0.4931,0.0327,0.9723,0.6589,11.9107
add_1_night_doctor,0.0,20.0,3,97.47,118.7367,1081.9033,35.4336,115.3049,0.0291,0.7105,0.9722,0.6598,11.796
add_1_night_doctor,4.0,10.0,3,97.8,127.4133,1092.6333,31.4668,123.4978,0.485,0.5871,0.9723,0.6592,8.9114
add_1_night_doctor,2.0,10.0,3,98.1,128.04,1083.4333,33.3183,123.8076,0.2987,0.5846,0.9724,0.6596,10.4456
add_1_night_doctor,2.0,0.0,3,98.43,136.0067,1084.6633,33.3722,132.8694,0.2983,0.0327,0.9721,0.6594,11.9858
add_1_night_doctor,0.0,10.0,3,100.22,128.5867,1073.1633,35.2949,123.712,0.031,0.5741,0.9727,0.66,8.9114
add_1_night_doctor,0.0,0.0,3,101.5567,137.3933,1080.5833,35.3019,133.6908,0.0298,0.0362,0.9721,0.6595,8.6926
baseline,26.0,120.0,3,79.5467,33.6067,1759.31,13.0051,27.3153,0.9792,0.986,0.98,0.6316,3.9579
baseline,28.0,120.0,3,79.6133,33.65,1766.3933,13.1834,26.887,0.9791,0.986,0.9803,0.6316,3.9473
baseline,30.0,120.0,3,79.6133,33.65,1766.3933,13.1834,26.887,0.9791,0.986,0.9803,0.6316,3.9473
baseline,24.0,120.0,3,79.7467,33.5767,1767.71,13.3528,26.8154,0.9812,0.9871,0.9802,0.6315,3.9121
baseline,28.0,110.0,3,79.7733,34.8833,1766.41,12.8874,29.7719,0.9828,0.9836,0.9804,0.6317,3.6326
baseline,30.0,110.0,3,79.7733,34.8833,1766.41,12.8874,29.7719,0.9828,0.9836,0.9804,0.6317,3.6326
baseline,26.0,110.0,3,79.87,34.2067,1763.5367,13.0166,29.8588,0.9823,0.986,0.981,0.6319,3.7256
baseline,24.0,110.0,3,80.2667,35.2833,1786.0733,13.4144,30.0908,0.9754,0.986,0.9796,0.6311,3.9346
baseline,22.0,120.0,3,80.6767,33.5467,1774.64,14.649,27.0219,0.9724,0.9848,0.9806,0.6315,3.6892
baseline,28.0,100.0,3,80.98,41.8067,1757.42,12.9848,39.3181,0.9803,0.9767,0.9802,0.632,3.9368
baseline,30.0,100.0,3,80.98,41.8067,1757.42,12.9848,39.3181,0.9803,0.9767,0.9802,0.632,3.9368
baseline,22.0,110.0,3,81.0067,36.7867,1771.3933,14.5156,30.2164,0.9741,0.9824,0.9806,0.6313,3.9875
baseline,26.0,100.0,3,81.0567,42.0833,1766.4433,12.926,39.4367,0.9789,0.9802,0.9805,0.6317,3.9316
baseline,24.0,100.0,3,81.3433,42.7733,1753.27,13.2729,40.5516,0.983,0.9766,0.9801,0.6317,3.7934
baseline,20.0,120.0,3,81.5633,35.2567,1752.48,16.3464,26.5728,0.9667,0.9859,0.9811,0.6321,4.0026
baseline,20.0,110.0,3,82.1233,37.6833,1764.5167,16.4427,30.0262,0.9591,0.9836,0.9799,0.6316,3.7798
baseline,24.0,90.0,3,82.27,49.24,1746.04,13.16,48.3475,0.9823,0.9731,0.9807,0.6321,3.6726
baseline,26.0,90.0,3,82.27,51.7567,1750.0733,12.8877,49.617,0.9835,0.9649,0.9802,0.6318,4.0184
baseline,22.0,100.0,3,82.2867,44.1733,1760.27,14.5664,40.4808,0.9727,0.9755,0.9807,0.6317,3.8192
baseline,28.0,90.0,3,82.3233,51.82,1762.5967,12.8376,49.4905,0.9828,0.9638,0.9802,0.6315,4.092
baseline,30.0,90.0,3,82.3233,51.82,1762.5967,12.8376,49.4905,0.9828,0.9638,0.9802,0.6315,4.092
baseline,18.0,120.0,3,83.25,39.0333,1776.52,18.5646,27.5816,0.9352,0.9836,0.9803,0.6315,3.9506
baseline,22.0,90.0,3,83.2967,49.99,1766.1433,14.4541,48.6798,0.9732,0.9731,0.9804,0.6314,3.8543
baseline,28.0,80.0,3,83.3933,59.23,1766.2467,12.8333,58.1717,0.9847,0.9568,0.9806,0.6318,3.8177
baseline,30.0,80.0,3,83.3933,59.23,1766.2467,12.8333,58.1717,0.9847,0.9568,0.9806,0.6318,3.8177
baseline,18.0,110.0,3,83.41,38.15,1759.55,18.4114,29.9947,0.9398,0.9848,0.9804,0.6316,3.8972
baseline,20.0,100.0,3,83.42,43.3867,1762.7633,16.2969,40.3726,0.9642,0.9743,0.9804,0.6315,3.9765
baseline,26.0,80.0,3,83.4333,59.8633,1765.6633,12.7993,58.2867,0.9837,0.9533,0.9803,0.6315,3.8103
baseline,24.0,80.0,3,83.7033,59.8467,1746.93,13.3359,58.1676,0.9814,0.9579,0.9804,0.6318,3.7938
baseline,16.0,120.0,3,84.1767,38.5533,1756.0433,20.3428,26.3336,0.913,0.9871,0.9807,0.6321,3.8085
baseline,18.0,100.0,3,84.4533,44.3,1739.86,18.206,40.0758,0.9416,0.979,0.9807,0.6323,3.9371
baseline,22.0,80.0,3,84.49,58.86,1767.53,14.4441,57.8938,0.9733,0.9509,0.9805,0.6315,3.8507
baseline,26.0,70.0,3,84.6133,69.87,1749.1367,12.8205,67.8005,0.9851,0.9392,0.9805,0.6314,3.7998
baseline,28.0,70.0,3,84.6233,69.9133,1749.52,12.802,68.1723,0.984,0.9299,0.9808,0.6319,4.0244
baseline,30.0,70.0,3,84.6233,69.9133,1749.52,12.802,68.1723,0.984,0.9299,0.9808,0.6319,4.0244
baseline,20.0,90.0,3,84.63,52.7233,1766.3533,16.3177,49.7721,0.9596,0.965,0.9802,0.6314,3.7376
baseline,16.0,110.0,3,84.6933,40.16,1757.93,20.2552,30.38,0.9228,0.9836,0.9803,0.6318,3.7919
baseline,24.0,70.0,3,85.1267,70.7733,1762.9267,13.2971,68.6147,0.9802,0.9381,0.9804,0.6314,3.5375
baseline,14.0,120.0,3,85.4567,39.9033,1756.98,22.1769,26.9772,0.8874,0.9848,0.9813,0.632,3.8626
baseline,22.0,70.0,3,85.69,68.18,1746.2567,14.4239,67.8865,0.9736,0.9288,0.9806,0.6318,3.637
baseline,20.0,80.0,3,85.6933,61.2433,1750.6733,16.1169,59.1275,0.9673,0.9533,0.9803,0.6315,3.5725
baseline,26.0,60.0,3,85.8533,80.6067,1747.4867,12.6669,78.2409,0.9855,0.909,0.9807,0.6318,3.5373
baseline,18.0,90.0,3,85.8867,52.6233,1758.5233,18.2806,49.8096,0.9472,0.9649,0.9806,0.6316,3.7281
baseline,28.0,60.0,3,85.9467,80.1767,1752.3067,12.8255,78.0157,0.9862,0.9007,0.9809,0.6318,3.7304
baseline,30.0,60.0,3,85.9467,80.1767,1752.3067,12.8255,78.0157,0.9862,0.9007,0.9809,0.6318,3.7304
baseline,14.0,110.0,3,86.08,41.92,1747.7067,22.3341,30.8345,0.8783,0.9812,0.9804,0.6318,3.7338
